gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,cusip,curcd,at,bkvlps,ceq,dltt,dt,ni,pi,txt,costat
62634,20061231,2006,INDL,C,D,STD,984332106,USD,11513.608,6.7345,9160.61,749.915,749.915,751.391,1210.114,458.011,A
62634,20071231,2007,INDL,C,D,STD,984332106,USD,12229.741,7.1631,9532.831,0,749.628,660,1000.113,337.263,A
62634,20081231,2008,INDL,C,D,STD,984332106,USD,13689.848,8.0851,11250.942,,,424.298,692.78,262.717,A
62634,20091231,2009,INDL,C,D,STD,984332106,USD,14936.03,8.8852,12493.32,,,597.992,824.61,219.321,A
62634,20101231,2010,INDL,C,D,STD,984332106,USD,14928.104,9.5949,12558.129,,,1231.663,1466.151,221.523,A
62634,20111231,2011,INDL,C,D,STD,984332106,USD,14782.786,10.5387,12541.067,,,1048.827,1304.436,241.767,A
62634,20121231,2012,INDL,C,D,STD,984332106,USD,17103.253,13.0557,14560.2,,,3945.479,5890.645,1940.043,A
62634,20131231,2013,INDL,C,D,STD,984332106,USD,16804.959,12.8901,13074.909,1110.585,1110.585,1366.281,1529.958,153.392,A
62634,20141231,2014,INDL,C,D,STD,984332106,USD,61960.344,41.3538,38741.837,1170.423,1170.423,7521.731,11570.244,4038.102,A
62634,20151231,2015,INDL,C,D,STD,984332106,USD,45203.966,30.7062,29043.537,1233.485,1233.485,-4359.082,-4440.705,-89.598,A
62655,20061231,2006,INDL,C,D,STD,242370203,USD,6770.173,14.0951,1809.399,2872.193,3355.851,225.414,455.713,175.45,A
62655,20071231,2007,INDL,C,D,STD,242370203,USD,7033.356,0.3877,51.267,5247.105,5272.351,131.353,214.469,84.007,A
62655,20081231,2008,INDL,C,D,STD,242370203,USD,7040.192,3.624,558.234,4173.725,4489.251,183.77,299.677,114.837,A
62655,20091231,2009,INDL,C,D,STD,242370203,USD,7843.941,7.4753,1351.946,3980.627,4228.979,240.308,379.823,152.065,A
62655,20101231,2010,INDL,C,D,STD,242370203,USD,7956.667,8.2276,1499.525,3893.275,4067.525,91.491,151.222,73.482,A
62655,20111231,2011,INDL,C,D,STD,242370203,USD,5754.363,-0.5627,-103.398,3563.389,3765.928,-1575.621,-2052.598,-456.811,A
62655,20121231,2012,INDL,C,D,STD,242370203,USD,5687.091,1.9249,357.187,3077.258,3102.793,158.622,263.922,146.509,A
62655,20131231,2013,INDL,C,D,STD,242370203,USD,2802.045,7.5325,714.315,896.564,897.262,813.178,283.034,-42.325,A
62655,20141231,2014,INDL,C,D,STD,242370203,USD,2769.636,6.6679,627.318,916.481,917.179,-20.296,-52.283,-32.096,A
62655,20151231,2015,INDL,C,D,STD,242370203,USD,2528.015,5.9665,545.504,840.932,842.425,-8.508,-13.31,-5.229,A
62984,20061231,2006,INDL,C,D,STD,888339207,USD,1216.873,4.9179,803.827,,,281.277,418.403,128.363,I
62984,20071231,2007,INDL,C,D,STD,888339207,USD,1419.9,6.1645,1128.6,,,268.2,393.6,116.9,I
62984,20081231,2008,INDL,C,D,STD,888339207,USD,1367.7,5.9415,1076.4,,,162.5,237.3,69.1,I
62984,20091231,2009,INDL,C,D,STD,888339207,USD,1378.6,6.1437,1103.8,,,34.5,56.5,20.7,I
62984,20101231,2010,INDL,C,D,STD,888339207,USD,1498,6.7103,1209.2,,,80.7,125.6,42.7,I
62984,20111231,2011,INDL,C,D,STD,888339207,USD,1622,6.9538,1218.3,0,0,114,180.7,63.5,I
63501,20061231,2006,FS,C,D,STD,269246401,USD,53739.303,,4196.37,4259.275,,,928.797,301.983,A
63501,20061231,2006,INDL,C,D,STD,269246401,USD,53739.303,9.8436,4196.37,4259.275,7131.031,628.859,928.797,301.983,A
63501,20071231,2007,FS,C,D,STD,269246401,USD,56845.937,,2829.065,6784.985,,,-2177.704,-735.95,A
63501,20071231,2007,INDL,C,D,STD,269246401,USD,56845.937,6.1382,2829.065,6784.985,10469.202,-1441.754,-2177.704,-735.95,A
63501,20081231,2008,FS,C,D,STD,269246401,USD,48538.215,,2591.496,5233.081,,,-1278.919,-469.535,A
63501,20081231,2008,INDL,C,D,STD,269246401,USD,48538.215,4.5987,2591.496,5233.081,7104.309,-511.79,-1278.919,-469.535,A
63501,20091231,2009,FS,C,D,STD,269246401,USD,47366.485,,3749.555,4339.817,,,-1835.431,-537.669,A
63501,20091231,2009,INDL,C,D,STD,269246401,USD,47366.485,1.9797,3749.555,4339.817,5205.65,-1297.762,-1835.431,-537.669,A
63501,20101231,2010,FS,C,D,STD,269246401,USD,46373.001,,4052.445,4353.89,,,-3.141,25.331,A
63501,20101231,2010,INDL,C,D,STD,269246401,USD,46373.001,18.3501,4052.445,4353.89,4877.595,-28.472,-3.141,25.331,A
63501,20111231,2011,FS,C,D,STD,269246401,USD,47940.452,,4927.95,3405.169,,,185.33,28.629,A
63501,20111231,2011,INDL,C,D,STD,269246401,USD,47940.452,17.2688,4927.95,3405.169,4230.487,156.701,185.33,28.629,A
63501,20121231,2012,FS,C,D,STD,269246401,USD,47386.739,,4904.47,3025.898,,,-130.964,-18.381,A
63501,20121231,2012,INDL,C,D,STD,269246401,USD,47386.739,17.1417,4904.47,3025.898,3025.898,-112.583,-130.964,-18.381,A
63501,20131231,2013,FS,C,D,STD,269246401,USD,46279.856,,4855.925,3047.69,,,194.939,108.927,A
63501,20131231,2013,INDL,C,D,STD,269246401,USD,46279.856,16.8986,4855.925,3047.69,3047.69,86.012,194.939,108.927,A
63501,20141231,2014,FS,C,D,STD,269246401,USD,45530,,5375,2665,,,452,159,A
63501,20141231,2014,INDL,C,D,STD,269246401,USD,45530,18.5811,5375,2665,2665,293,452,159,A
63501,20151231,2015,FS,C,D,STD,269246401,USD,45427,,5799,1406,,,91,-177,A
63501,20151231,2015,INDL,C,D,STD,269246401,USD,45427,19.9049,5799,1406,1406,268,91,-177,A
63527,20061231,2006,INDL,C,D,STD,858912108,USD,1327.906,14.1255,625.081,443.115,465.796,105.27,172.574,67.304,A
63527,20071231,2007,INDL,C,D,STD,858912108,USD,1608.159,8.1692,714.075,613.781,635.784,118.378,191.24,72.862,A
63527,20081231,2008,INDL,C,D,STD,858912108,USD,1759.298,7.8646,670.48,753.846,792.726,148.708,239.004,90.296,A
63527,20091231,2009,INDL,C,D,STD,858912108,USD,2182.803,9.9828,845.695,922.919,988.851,175.691,277.688,101.299,A
63527,20101231,2010,INDL,C,D,STD,858912108,USD,2639.023,12.2994,1048.425,1014.222,1103.121,207.879,331.853,121.396,A
63527,20111231,2011,INDL,C,D,STD,858912108,USD,3177.09,14.1467,1198.166,1284.113,1384.639,234.751,372.324,134.981,A
63527,20121231,2012,INDL,C,D,STD,858912108,USD,3546.738,17.9303,1541.793,1268.303,1356.084,267.996,417.197,147.256,A
63527,20131231,2013,INDL,C,D,STD,858912108,USD,3882.797,20.4732,1750.461,1280.663,1431.043,311.372,477.746,164.662,A
63527,20141231,2014,INDL,C,D,STD,858912108,USD,4401.722,22.3247,1895.012,1527.246,1659.215,326.456,487.568,159.422,A
63527,20151231,2015,INDL,C,D,STD,858912108,USD,7077.45,23.0975,2729.883,3052.639,3214.048,267.046,410.907,142.894,A
63645,20061231,2006,INDL,C,D,STD,G30401106,USD,1396.689,7.7918,1040.988,0.435,1.709,137.839,233.734,95.895,A
63645,20071231,2007,INDL,C,D,STD,G30401106,USD,1702.638,9.6335,1292.29,0.19,1.118,227.44,353.25,125.81,A
63645,20081231,2008,INDL,C,D,STD,G30401106,USD,1956.631,9.673,1127.734,371.695,371.695,261.741,402.2,140.459,A
63645,20091231,2009,INDL,C,D,STD,G30401106,USD,2488.803,12.7689,1497.411,322.534,322.534,266.336,359.66,93.324,A
63645,20101231,2010,INDL,C,D,STD,G30401106,USD,3912.389,15.0062,1741.591,1045.801,1070.794,259.006,420.698,133.678,A
63645,20111231,2011,INDL,C,D,STD,G30401106,USD,7292.583,16.8804,1977.69,3426.406,3516.31,187.613,351.691,109.626,A
63645,20121231,2012,INDL,C,D,STD,G30401106,USD,6568.559,9.6833,1072.856,3099.224,3239.923,-740.337,-741.583,-53.562,A
63645,20131231,2013,INDL,C,D,STD,G30401106,USD,6571.856,4.56,526.018,3380.05,3798.693,-685.339,-559.567,-24.067,A
63645,20141231,2014,INDL,C,D,STD,G30401106,USD,10909.616,15.4289,2374.709,4261.197,4423.66,-721.319,-1125.701,-401.84,A
63645,20151231,2015,INDL,C,D,STD,G30401106,USD,19350.336,26.8678,5967.987,8304.635,8643.29,-1495.042,-1437.864,-1137.465,A
63766,20061231,2006,INDL,C,D,STD,785905100,USD,4282.415,14.4321,1923.356,1060.121,1060.121,155.638,223.957,64.619,I
63892,20061231,2006,INDL,C,D,STD,637071101,USD,9019.3,28.6122,5023.5,834.7,840.3,684,1049.2,355.7,A
63892,20071231,2007,INDL,C,D,STD,637071101,USD,12114.9,18.6663,6661.4,737.9,890.7,1337.1,2028.9,675.8,A
63892,20081231,2008,INDL,C,D,STD,637071101,USD,21478.7,30.2565,12627.6,869.6,873.9,1952,2961.3,992.8,A
63892,20091231,2009,INDL,C,D,STD,637071101,USD,21532,33.7267,14113,876,883,1469,2208,735,A
63892,20101231,2010,INDL,C,D,STD,637071101,USD,23050,37.3936,15748,514,887,1667,2397,738,A
63892,20111231,2011,INDL,C,D,STD,637071101,USD,25515,41.564,17619,159,510,1994,2922,937,A
63892,20121231,2012,INDL,C,D,STD,637071101,USD,31484,47.4061,20239,3148,3149,2491,3505,1022,A
63892,20131231,2013,INDL,C,D,STD,637071101,USD,34812,51.8866,22230,3149,3150,2327,3346,1018,A
63892,20141231,2014,INDL,C,D,STD,637071101,USD,33562,49.3868,20692,3014,3166,2502,3494,1039,A
63892,20151231,2015,INDL,C,D,STD,637071101,USD,26725,43.5991,16383,3928,3930,-769,-589,178,A
64156,20061231,2006,INDL,C,D,STD,611742107,USD,1969.803,8.6314,1109.685,0.415,23.664,37.137,241.248,87.661,A
64156,20071231,2007,INDL,C,D,STD,611742107,USD,2077.81,9.0204,1116.501,0.231,0.415,146.399,231.759,84.599,A
64156,20081231,2008,INDL,C,D,STD,611742107,USD,1916.59,8.8293,1047.273,0.01,0.028,124.793,179.399,64.91,A
64156,20091231,2009,INDL,C,D,STD,611742107,USD,1827.19,9.4699,1133.164,45,50.01,18.927,-18.956,-37.883,A
64156,20101231,2010,INDL,C,D,STD,611742107,USD,1978.002,9.319,1128.65,40,124.5,-32.359,-46.764,-14.405,A
64156,20111231,2011,INDL,C,D,STD,611742107,USD,2057.998,9.8967,1164.127,0,188.836,53.797,72.168,18.371,A
64156,20121231,2012,INDL,C,D,STD,611742107,USD,1684.865,7.9191,880.039,145.975,152.85,-258.72,25.188,-32.978,A
64156,20131231,2013,INDL,C,D,STD,611742107,USD,1586.257,8.5488,789.671,125.9,135.275,-0.482,26.513,23.004,A
64156,20141231,2014,INDL,C,D,STD,611742107,USD,1217.151,4.7819,420.498,201.821,211.384,-289.289,-319.098,-35.291,A
64156,20151231,2015,INDL,C,D,STD,611742107,USD,1159.909,5.3911,481.406,188.457,199.249,73.612,4.691,-8.469,A
64166,20061231,2006,INDL,C,D,STD,74834L100,USD,5661.482,15.5668,3019.171,1239.105,1255.979,586.421,1057.173,407.581,A
64166,20071231,2007,INDL,C,D,STD,74834L100,USD,8565.693,17.1317,3324.242,3377.212,3440.793,339.939,938.912,358.574,A
64166,20081231,2008,INDL,C,D,STD,74834L100,USD,8403.83,18.9359,3604.896,3078.089,3083.231,581.49,1050.657,386.768,A
64166,20091231,2009,INDL,C,D,STD,74834L100,USD,8563.643,21.7665,3989.639,2936.792,3107.299,729.111,1227.932,460.474,A
64166,20101231,2010,INDL,C,D,STD,74834L100,USD,8527.63,23.6267,4033.48,2641.16,2990.156,720.894,1184.335,425.531,A
64166,20111231,2011,INDL,C,D,STD,74834L100,USD,9313.379,23.4587,3692.872,3370.522,3939.917,470.567,856.232,349,A
64166,20121231,2012,INDL,C,D,STD,74834L100,USD,9283.863,26.2933,4163.047,3354.173,3363.577,555.721,1068.395,401.897,A
64166,20131231,2013,INDL,C,D,STD,74834L100,USD,8948,27.4167,3948,3120,3332,849,1348,500,A
64166,20141231,2014,INDL,C,D,STD,74834L100,USD,9877,29.8681,4301,3244,3762,556,849,262,A
64166,20151231,2015,INDL,C,D,STD,74834L100,USD,9962,32.7552,4684,3492,3651,709,1126,373,A
64356,20061031,2006,INDL,C,D,STD,171779309,USD,1839.713,8.8775,753.626,842.262,842.262,0.595,1.976,1.381,A
64356,20071031,2007,INDL,C,D,STD,171779309,USD,2416.273,9.7998,850.154,800,1342.262,82.788,85.732,2.944,A
64356,20081031,2008,INDL,C,D,STD,171779309,USD,2024.594,11.0416,998.949,798,798,38.894,41.539,2.645,A
64356,20091031,2009,INDL,C,D,STD,171779309,USD,1504.383,4.9527,455.838,798,798,-581.154,-582.478,-1.324,A
64356,20101031,2010,INDL,C,D,STD,171779309,USD,2118.093,1.6935,159.293,1442.705,1442.705,-333.514,-331.573,1.941,A
64356,20111031,2011,INDL,C,D,STD,171779309,USD,1951.418,0.1424,13.873,1442.364,1442.364,-195.521,-187.848,7.673,A
64356,20121031,2012,INDL,C,D,STD,171779309,USD,1881.143,-0.8844,-88.972,1225.806,1442.016,-144.021,-134.699,9.322,A
64356,20131031,2013,INDL,C,D,STD,171779309,USD,1802.77,-0.7972,-82.677,1212.019,1212.019,-85.431,-80.191,5.24,A
64356,20141031,2014,INDL,C,D,STD,171779309,USD,2072.632,-0.6507,-69.615,1279.38,1477.231,-40.637,-26.673,13.964,A
64356,20151031,2015,INDL,C,D,STD,171779309,USD,2695.051,4.5783,620.876,1285.433,1292.856,11.667,23.764,12.097,A
64410,20070228,2006,INDL,C,D,STD,143130102,USD,1885.573,11.5483,1247.375,33.744,182.187,198.597,323.349,124.752,A
64410,20080229,2007,INDL,C,D,STD,143130102,USD,2333.161,6.8107,1488.926,227.153,327.831,182.025,297.069,115.044,A
64410,20090228,2008,INDL,C,D,STD,143130102,USD,2379.187,7.2283,1593.067,178.062,337.047,59.213,96.798,37.585,A
64410,20100228,2009,INDL,C,D,STD,143130102,USD,2556.191,8.6682,1933.582,27.371,149.688,281.668,452.496,170.828,A
64410,20110228,2010,INDL,C,D,STD,143130102,USD,6839.909,10.1451,2291.63,3909.492,4042.783,380.878,613.49,232.612,A
64410,20120229,2011,INDL,C,D,STD,143130102,USD,8331.543,11.7697,2673.112,4863.318,5051.763,413.795,666.91,253.115,A
64410,20130228,2012,INDL,C,D,STD,143130102,USD,9888.602,13.3647,3019.167,6009.627,6208.681,434.284,701.351,267.067,A
64410,20140228,2013,INDL,C,D,STD,143130102,USD,11707.157,14.9626,3316.997,7340.431,7582.828,492.586,797.322,304.736,A
64410,20150228,2014,INDL,C,D,STD,143130102,USD,13198.201,15.1136,3156.785,8818.75,9108.467,597.358,969.331,371.973,A
64410,20160229,2015,INDL,C,D,STD,143130102,USD,14481.576,14.9184,2904.786,10342.323,10657.404,623.428,1009.944,386.516,A
64853,20070331,2006,INDL,C,D,STD,74736K101,USD,1089.634,3.7067,719.667,245.709,249.86,83.416,86.399,2.983,A
64853,20080331,2007,INDL,C,D,STD,74736K101,USD,2017.195,4.7522,1238.637,616.914,621.629,5.746,-27.909,-33.655,A
64853,20090331,2008,INDL,C,D,STD,74736K101,USD,1083.29,1.3788,364.04,573.084,578.077,-898.624,-856.515,42.109,A
64853,20100331,2009,INDL,C,D,STD,74736K101,USD,1014.008,1.9698,530.084,289.837,304.89,71.019,84.834,13.815,A
64853,20110331,2010,INDL,C,D,STD,74736K101,USD,1025.393,2.4561,676.355,177.557,181.467,124.558,123.505,-1.053,A
64853,20120331,2011,INDL,C,D,STD,74736K101,USD,964.584,2.4273,672.331,119.102,151.922,0.857,15.628,14.771,A
64853,20130331,2012,INDL,C,D,STD,74736K101,USD,931.999,2.2809,639.014,82.123,82.188,-52.999,-25.899,27.1,A
64853,20140331,2013,INDL,C,D,STD,74736K101,USD,920.312,2.3743,676.351,0.018,87.35,12.642,23.873,11.231,A
64853,20150331,2014,INDL,C,D,STD,74736K101,USD,6892.379,41.4142,6173.16,0,0,196.303,121.241,-75.062,A
64853,20160331,2015,INDL,C,D,STD,74736K101,USD,6596.819,39.2482,4999.672,988.13,988.13,-28.845,-2.862,25.983,A
64891,20070331,2006,INDL,C,D,STD,751212101,USD,3758,22.451,2334.9,445.9,445.9,400.9,658.6,242.4,A
64891,20080331,2007,INDL,C,D,STD,751212101,USD,4365.5,24.0171,2389.7,546,752.4,419.8,644.2,222.3,A
64891,20090331,2008,INDL,C,D,STD,751212101,USD,4356.5,27.5716,2735.1,483,483,406,587.5,181.5,A
64891,20100331,2009,INDL,C,D,STD,751212101,USD,4648.9,31.7373,3116.6,320.3,320.3,479.5,689.3,209.8,A
64891,20110331,2010,INDL,C,D,STD,751212101,USD,4981.1,34.9704,3304.7,332.3,332.3,567.6,825.4,257.8,A
64891,20120331,2011,INDL,C,D,STD,751212101,USD,5416.4,39.4013,3652.5,312.7,312.7,681,1015.1,334.1,A
64891,20130331,2012,INDL,C,D,STD,751212101,USD,5418.2,41.6348,3784.6,38.4,305,750,1089.3,339.3,A
64891,20140331,2013,INDL,C,D,STD,751212101,USD,6090,45.4791,4034,555,571,776,1096,320,A
64891,20150331,2014,INDL,C,D,STD,751212101,USD,6106,45.0869,3891,536,555,702,987,285,A
64891,20160331,2015,INDL,C,D,STD,751212101,USD,6213,45.1628,3744,863,884,396,552,156,A
64925,20061231,2006,FS,C,D,STD,101121101,USD,9695.022,,3223.226,4559.445,,,946.611,0,A
64925,20061231,2006,INDL,C,D,STD,101121101,USD,9695.022,27.4308,3223.226,4559.445,4600.937,873.635,944.598,0,A
64925,20071231,2007,FS,C,D,STD,101121101,USD,11192.637,,3668.825,4893.56,,,1163.134,0,A
64925,20071231,2007,INDL,C,D,STD,101121101,USD,11192.637,30.701,3668.825,4893.56,5492.166,1324.69,1163.134,0,A
64925,20081231,2008,FS,C,D,STD,101121101,USD,10911.645,,3531.267,5997.257,,,149.235,0,A
64925,20081231,2008,INDL,C,D,STD,101121101,USD,10911.645,29.1404,3531.267,5997.257,6271.916,125.232,149.235,0,A
64925,20091231,2009,FS,C,D,STD,101121101,USD,12348.703,,4446.002,6372.389,,,274.499,0,A
64925,20091231,2009,INDL,C,D,STD,101121101,USD,12348.703,32.0133,4446.002,6372.389,6719.771,231.014,274.499,0,A
64925,20101231,2010,FS,C,D,STD,101121101,USD,13348.263,,4372.643,7314.183,,,190.327,0,A
64925,20101231,2010,INDL,C,D,STD,101121101,USD,13348.263,31.1888,4372.643,7314.183,7786.001,159.072,190.327,0,A
64925,20111231,2011,FS,C,D,STD,101121101,USD,14782.966,,4865.998,8455.152,,,313.826,0,A
64925,20111231,2011,INDL,C,D,STD,101121101,USD,14782.966,32.8544,4865.998,8455.152,8704.138,272.679,313.826,0,A
64925,20121231,2012,FS,C,D,STD,101121101,USD,15462.321,,5097.065,8807.056,,,294.222,0,A
64925,20121231,2012,INDL,C,D,STD,101121101,USD,15462.321,33.6216,5097.065,8807.056,8912.369,289.65,294.222,0,A
64925,20131231,2013,FS,C,D,STD,101121101,USD,20162.251,,5541.153,10635.133,,,703.648,0,A
64925,20131231,2013,INDL,C,D,STD,101121101,USD,20162.251,36.2207,5541.153,10635.133,11521.508,749.811,703.648,0,A
64925,20141231,2014,FS,C,D,STD,101121101,USD,19886.767,,5497.298,10007.243,,,526.057,0,A
64925,20141231,2014,INDL,C,D,STD,101121101,USD,19886.767,35.9033,5497.298,10007.243,10086.984,443.611,526.057,0,A
64925,20151231,2015,FS,C,D,STD,101121101,USD,18379.456,,5509.435,8639.649,,,799.918,0,A
64925,20151231,2015,INDL,C,D,STD,101121101,USD,18379.456,35.8734,5509.435,8639.649,9216.513,583.106,799.918,0,A
65290,20061231,2006,FS,C,D,STD,78440X101,USD,4632.227,,2146.581,1831.773,,,133.642,0,A
65290,20061231,2006,INDL,C,D,STD,78440X101,USD,4632.227,42.8849,2146.581,1831.773,1831.773,220.719,133.642,0,A
65290,20071231,2007,FS,C,D,STD,78440X101,USD,11430.078,,3578.573,5739.624,,,190.44,0,A
65290,20071231,2007,INDL,C,D,STD,78440X101,USD,11430.078,60.746,3578.573,5739.624,5739.624,660.41,190.44,0,A
65290,20081231,2008,FS,C,D,STD,78440X101,USD,10984.353,,3663.434,5633.077,,,50.888,0,A
65290,20081231,2008,INDL,C,D,STD,78440X101,USD,10984.353,64.7405,3702.253,5598.263,5598.263,380.81,50.888,0,A
65290,20091231,2009,FS,C,D,STD,78440X101,USD,10487.577,,4140.136,4909.571,,,72.745,0,A
65290,20091231,2009,INDL,C,D,STD,78440X101,USD,10487.577,53.2921,4140.136,4909.571,4909.571,57.544,72.745,0,A
65290,20101231,2010,FS,C,D,STD,78440X101,USD,11300.294,,4508.741,5268.057,,,278.251,0,A
65290,20101231,2010,INDL,C,D,STD,78440X101,USD,11300.294,57.2955,4508.741,5268.057,5268.057,300.575,278.251,0,A
65290,20111231,2011,FS,C,D,STD,78440X101,USD,13483.852,,5605.204,6052.509,,,625.257,0,A
65290,20111231,2011,INDL,C,D,STD,78440X101,USD,13483.852,65.1067,5605.204,6052.509,6052.509,647.41,625.257,0,A
65290,20121231,2012,FS,C,D,STD,78440X101,USD,14387.754,,6017.497,6557.938,,,193.957,0,A
65290,20121231,2012,INDL,C,D,STD,78440X101,USD,14387.754,66.2669,6017.497,6557.938,6557.938,198.512,193.957,0,A
65290,20131231,2013,FS,C,D,STD,78440X101,USD,14959.001,,6303.473,6967.579,,,134.658,0,A
65290,20131231,2013,INDL,C,D,STD,78440X101,USD,14959.001,66.2723,6303.473,6967.579,6967.579,135.371,134.658,0,A
65290,20141231,2014,FS,C,D,STD,78440X101,USD,17096.587,,6715.442,8199.609,,,363.729,0,A
65290,20141231,2014,INDL,C,D,STD,78440X101,USD,17096.587,68.83,6715.442,8199.609,8199.609,518.056,363.729,0,A
65290,20151231,2015,FS,C,D,STD,78440X101,USD,19857.941,,7065.533,10447.108,,,302.91,0,A
65290,20151231,2015,INDL,C,D,STD,78440X101,USD,19857.941,70.5252,7065.533,10447.108,10447.108,284.084,302.91,0,A
65345,20061231,2006,FS,C,D,STD,02503Y103,USD,8609,,4342,3573,,,906,11,A
65345,20061231,2006,INDL,C,D,STD,02503Y103,USD,8609,29.4173,4342,3573,3926,896,906,11,A
65345,20071231,2007,FS,C,D,STD,02503Y103,USD,11732,,6441,4557,,,706,6,A
65345,20071231,2007,INDL,C,D,STD,02503Y103,USD,11732,32.879,6441,4557,4824,700,706,6,A
65345,20081231,2008,FS,C,D,STD,02503Y103,USD,7910,,3155,1916,,,-3078,37,A
65345,20081231,2008,INDL,C,D,STD,02503Y103,USD,7910,15.4128,3155,1916,4428,-3115,-3078,37,A
65345,20091231,2009,FS,C,D,STD,02503Y103,USD,6672,,2329,1476,,,-930,-20,A
65345,20091231,2009,INDL,C,D,STD,02503Y103,USD,6672,8.2912,2329,1476,4142,-910,-930,-20,A
65345,20101231,2010,FS,C,D,STD,02503Y103,USD,6084,,3668,1902,,,998,0,A
65345,20101231,2010,INDL,C,D,STD,02503Y103,USD,6084,10.7126,3668,1902,2259,998,998,0,A
65345,20111231,2011,FS,C,D,STD,02503Y103,USD,5961,,4563,1024,,,546,-428,A
65345,20111231,2011,INDL,C,D,STD,02503Y103,USD,5961,13.8651,4563,1024,1251,974,829,-145,A
65345,20121231,2012,FS,C,D,STD,02503Y103,USD,6319,,5429,484,,,1117,-19,A
65345,20121231,2012,INDL,C,D,STD,02503Y103,USD,6319,17.8351,5429,484,775,1136,1122,-14,A
65345,20131231,2013,FS,C,D,STD,02503Y103,USD,6009,,5126,786,,,237,53,A
65345,20131231,2013,INDL,C,D,STD,02503Y103,USD,6009,18.9711,5126,786,791,184,260,76,A
65345,20141231,2014,FS,C,D,STD,02503Y103,USD,7640,,5472,1698,,,498,64,A
65345,20141231,2014,INDL,C,D,STD,02503Y103,USD,7640,20.5021,5472,1698,1703,434,500,66,A
65345,20151231,2015,FS,C,D,STD,02503Y103,USD,6244,,4822,1053,,,-35,152,A
65345,20151231,2015,INDL,C,D,STD,02503Y103,USD,6244,19.8763,4822,1053,1257,-187,-35,152,A
65417,20061231,2006,INDL,C,D,STD,988498101,USD,6353,5.4226,1437,2045,2061,824,1108,284,A
65417,20071231,2007,INDL,C,D,STD,988498101,USD,7242,2.2826,1139,2924,3192,909,1191,282,A
65417,20081231,2008,INDL,C,D,STD,988498101,USD,6527,-0.2353,-108,3564,3579,964,1291,316,A
65417,20091231,2009,INDL,C,D,STD,988498101,USD,7148,2.1855,1025,3207,3263,1071,1396,313,A
65417,20101231,2010,INDL,C,D,STD,988498101,USD,8316,3.3603,1576,2915,3588,1158,1594,416,A
65417,20111231,2011,INDL,C,D,STD,988498101,USD,8834,3.963,1823,2997,3317,1319,1659,324,A
65417,20121231,2012,INDL,C,D,STD,988498101,USD,9011,4.7761,2154,2932,2942,1597,2145,537,A
65417,20131231,2013,INDL,C,D,STD,988498101,USD,8695,4.8894,2166,2918,2989,1091,1551,487,A
65417,20141231,2014,INDL,C,D,STD,988498101,USD,8345,3.5645,1547,3077,3344,1051,1427,406,A
65417,20151231,2015,INDL,C,D,STD,988498101,USD,8075,2.169,911,3054,3368,1293,1787,489,A
65609,20061231,2006,INDL,C,D,STD,12541W209,USD,1631.693,5.4659,943.722,0,0,266.925,429.688,162.763,A
65609,20071231,2007,INDL,C,D,STD,12541W209,USD,1811.307,6.1014,1042.249,0,0,324.261,523.514,199.253,A
65609,20081231,2008,INDL,C,D,STD,12541W209,USD,1815.721,6.4964,1107.221,0,0,359.177,578.387,219.21,A
65609,20091231,2009,INDL,C,D,STD,12541W209,USD,1834.248,6.4627,1079.9,0,0,360.83,587.061,226.231,A
65609,20101231,2010,INDL,C,D,STD,12541W209,USD,1995.699,7.2513,1204.068,0,0,387.026,624.102,237.076,A
65609,20111231,2011,INDL,C,D,STD,12541W209,USD,2138.041,7.6387,1248.474,0,0,431.612,694.704,263.092,A
65609,20121231,2012,INDL,C,D,STD,12541W209,USD,2804.225,9.325,1504.372,0,0,593.804,958.462,364.658,A
65609,20131231,2013,INDL,C,D,STD,12541W209,USD,2802.818,6.2566,939.724,500,875,415.904,673.361,257.457,A
65609,20141231,2014,INDL,C,D,STD,12541W209,USD,3214.338,7.1489,1047.015,500,1105,449.711,723.431,273.72,A
65609,20151231,2015,INDL,C,D,STD,12541W209,USD,3184.358,8.0196,1150.45,500,950,509.699,822.781,313.082,A
65904,20070331,2006,INDL,C,D,STD,03822W406,USD,816.512,2.6886,760.822,0,0,-24.208,-23.806,0.402,A
65904,20080331,2007,INDL,C,D,STD,03822W406,USD,632.847,8.9645,580.712,0,0,-115.121,-111.397,3.724,A
65904,20090331,2008,INDL,C,D,STD,03822W406,USD,324.61,4.3108,283.97,0,0,-309.333,-265.044,-3.946,A
65904,20100331,2009,INDL,C,D,STD,03822W406,USD,316.044,4.2944,280.874,0,0,-7.485,-24.207,-10.61,A
65904,20110331,2010,INDL,C,D,STD,03822W406,USD,308.657,4.1122,261.81,0,0,-1.006,-0.607,0.399,A
65904,20120331,2011,INDL,C,D,STD,03822W406,USD,269.052,2.735,169.236,0,0,-82.688,-81.76,0.928,A
65904,20130331,2012,INDL,C,D,STD,03822W406,USD,211.38,1.1994,81.504,0,0,-134.115,-134.669,-0.554,A
65904,20140331,2013,INDL,C,D,STD,03822W406,USD,207.536,1.9212,149.236,0,0,-5.694,-5.075,0.619,A
65904,20150331,2014,INDL,C,D,STD,03822W406,USD,158.863,1.5233,123.105,0,0,-52.058,-50.966,1.092,A
65904,20160331,2015,INDL,C,D,STD,03822W406,USD,146.292,1.3599,115.038,0,0,-32.571,-33.195,-0.624,A
